Date,Open,High,Low,Close,Volume,Asset_Name,MA_7,MA_30,Daily_Return,Volatility_7
1984-10-04,0.0955867,0.096209,0.0955867,0.0955867,148594984,Apple,0.09474432857142857,,0.012555957856557276,0.016602516165766246
1984-10-05,0.0955867,0.0955867,0.0928905,0.0935026,115544422,Apple,0.09427024285714287,,-0.02180324250131027,0.017807161698200465
1984-10-08,0.0935026,0.0941151,0.0935026,0.0935026,55623662,Apple,0.09379615714285715,,0.0,0.017807161698200465
1984-10-09,0.0935026,0.0941151,0.092594,0.092594,148329712,Apple,0.09353795714285715,,-0.009717376842997005,0.0157411375983684
1984-10-10,0.092594,0.092594,0.0898681,0.0898681,432044786,Apple,0.09319227142857144,,-0.029439272523057558,0.017357232751952226
1984-10-11,0.0898681,0.0922879,0.0892754,0.0892754,216420287,Apple,0.09267582857142857,,-0.006595221218652636,0.016772309386057498
1984-10-12,0.0892754,0.0898681,0.084732,0.0853445,314749750,Apple,0.09138198571428571,,-0.04403116648035177,0.019041058905685415
1984-10-15,0.0901645,0.0910731,0.0901645,0.0901645,288065225,Apple,0.09060738571428573,,0.05647698445711202,0.03207934912752362
1984-10-16,0.0901645,0.0904804,0.0898681,0.0898681,139762070,Apple,0.09008817142857142,,-0.0032873248340531402,0.03149735056147962
1984-10-17,0.0935026,0.0941151,0.0935026,0.0935026,185491765,Apple,0.09008817142857142,,0.040442604216624156,0.03600296887794475
1984-10-18,0.096209,0.0968212,0.096209,0.096209,292680633,Apple,0.09060460000000001,0.09659190999999999,0.02894464966749588,0.03711377150050483
1984-10-19,0.096209,0.102846,0.0959027,0.096209,386182514,Apple,0.09151044285714285,0.09647141333333333,0.0,0.033952269927145465
1984-10-22,0.096209,0.0977102,0.0955867,0.0955867,135889371,Apple,0.09241205714285715,0.09634991999999999,-0.006468209834838756,0.03394178172493918
1984-10-23,0.0977102,0.0986188,0.0977102,0.0977102,220770467,Apple,0.09417858571428571,0.09623862666666666,0.022215433737120316,0.024068824164115245
1984-10-24,0.0986188,0.0998239,0.0986188,0.0986188,197772989,Apple,0.09538634285714286,0.09625903333333333,0.009298926826472709,0.01788498269852907
1984-10-25,0.0986188,0.0986188,0.0950138,0.0950138,187295501,Apple,0.09612144285714286,0.09597749333333332,-0.036554896226683065,0.02566752307712091
1984-10-26,0.0950138,0.0950138,0.0922879,0.092594,135995424,Apple,0.09599164285714286,0.09556562666666667,-0.0254678794027815,0.023927958713127036
1984-10-29,0.0928905,0.0935026,0.0928905,0.0928905,59973813,Apple,0.09551757142857142,0.09507277666666666,0.0032021513272999513,0.02022375283438635
1984-10-30,0.0941151,0.0950138,0.0941151,0.0941151,88329409,Apple,0.09521844285714286,0.09475148,0.013183264165872677,0.021331462256730247
1984-10-31,0.0941151,0.0950138,0.0935026,0.0935026,71326668,Apple,0.09492071428571427,0.0944802,-0.006507988622441951,0.02133256359334147
1984-11-01,0.0941151,0.0950138,0.0941151,0.0941151,55703206,Apple,0.09440712857142856,0.09421943666666667,0.006550619982759631,0.018940530762945683
1984-11-02,0.0941151,0.0944014,0.0928905,0.0935026,32785326,Apple,0.09367624285714285,0.09396789,-0.006507988622441951,0.017835968770868238
1984-11-05,0.0935026,0.0955867,0.0928905,0.0928905,124775235,Apple,0.09337291428571429,0.09372657333333333,-0.0065463420268527805,0.012472651078777009
1984-11-06,0.0986188,0.0992315,0.0986188,0.0986188,266818454,Apple,0.09423360000000001,0.09374698000000001,0.0616672318482514,0.02433461398567048
1984-11-07,0.0986188,0.0992315,0.0968212,0.0968212,274192477,Apple,0.09479512857142858,0.09374698,-0.018227761846625667,0.026481651172720323
1984-11-08,0.0968212,0.0968212,0.0928905,0.0928905,104350696,Apple,0.09462018571428572,0.09361595666666665,-0.040597513767645865,0.03146149802336368
1984-11-09,0.0928905,0.0935026,0.0865692,0.0874778,348304331,Apple,0.09375950000000001,0.09338517,-0.05826968312152492,0.0382073357245931
1984-11-12,0.0904804,0.0910731,0.0904804,0.0904804,134112134,Apple,0.09324025714285715,0.09332491999999999,0.034324137095354645,0.04138294188434166
1984-11-13,0.0904804,0.092594,0.0883866,0.0883866,150000851,Apple,0.0925094,0.09317479,-0.023140923338093145,0.0419654343020252
1984-11-14,0.0892754,0.0901645,0.0892754,0.0892754,123554998,Apple,0.09199295714285714,0.09300392333333334,0.010055822941486658,0.042478230193906244
1984-11-15,0.0892754,0.0901645,0.0892754,0.0892754,126234079,Apple,0.09065818571428573,0.09279354666666667,0.0,0.03129939070513895
1984-11-16,0.0892754,0.0904804,0.0868754,0.0874778,196287581,Apple,0.08932341428571429,0.09259272,-0.020135446046727457,0.03135370690530834
1984-11-19,0.0874778,0.0880805,0.0823322,0.0823322,275890075,Apple,0.08781508571428571,0.09222037333333334,-0.05882178106902547,0.034529404262439486
1984-11-20,0.0850383,0.0853445,0.0850383,0.0850383,311725822,Apple,0.0874665857142857,0.09196851666666667,0.03286806377091844,0.0333474077648309
1984-11-21,0.0868754,0.0874778,0.0868754,0.0868754,211645702,Apple,0.08695158571428571,0.09186875999999998,0.021603207025540305,0.03121808581855452
1984-11-23,0.0880805,0.0904804,0.0880805,0.0892754,162335062,Apple,0.08707855714285714,0.09186875999999998,0.027625772082775946,0.03227969991778774
1984-11-26,0.0901645,0.0901645,0.0901645,0.0901645,119178406,Apple,0.08720557142857142,0.09202942666666666,0.009959070471820874,0.03227563866525845
1984-11-27,0.092594,0.0935026,0.092594,0.092594,150876144,Apple,0.08767965714285712,0.09211041,0.026945194616506463,0.03359509061083278
1984-11-28,0.0974239,0.0998239,0.0974239,0.0974239,486130035,Apple,0.08910052857142857,0.09236227,0.05216212713566759,0.035386809881631336
1984-11-29,0.0974239,0.0974239,0.0955867,0.0955867,207083406,Apple,0.09099402857142858,0.09243174000000001,-0.018857795674367295,0.021977502732718483
1984-11-30,0.0955867,0.096209,0.092594,0.0928905,128727522,Apple,0.09211577142857143,0.09232112333333334,-0.028206853045455005,0.028101697948864947
1984-12-03,0.0928905,0.0935026,0.0916755,0.0916755,116048379,Apple,0.0928015,0.09217000666666667,-0.013079916676086434,0.02936784013275824
1984-12-04,0.0935026,0.0955867,0.0935026,0.0935026,142547194,Apple,0.09340538571428571,0.09210053666666666,0.01993007946506986,0.02864937343076441
1984-12-05,0.0980066,0.0980066,0.0980066,0.0980066,311327992,Apple,0.0945256857142857,0.09211041666666667,0.04816978351404133,0.032669944281073
1984-12-06,0.102846,0.10346,0.102846,0.102846,375705024,Apple,0.09599025714285715,0.09225132333333333,0.04937830717523117,0.03532281780416291
1984-12-07,0.102846,0.106766,0.101938,0.102529,585599984,Apple,0.09671955714285715,0.09250183000000001,-0.003082278357933288,0.03179916913972028
1984-12-10,0.102529,0.102529,0.100447,0.100447,132016623,Apple,0.0974138857142857,0.09276359666666667,-0.02030644988247232,0.032005242503787716
1984-12-11,0.100447,0.101938,0.0992315,0.0992315,146579036,Apple,0.09831974285714286,0.09297496333333334,-0.012100908937051291,0.029486661981993425
1984-12-12,0.0992315,0.0992315,0.0959027,0.0959027,130345577,Apple,0.09892362857142857,0.09303455000000001,-0.03354579946891867,0.0329497488704751
1984-12-13,0.0968212,0.0986188,0.0968212,0.0968212,79151602,Apple,0.09939771428571428,0.09314516999999999,0.00957741544294377,0.03249772398485215
1984-12-14,0.0968212,0.10013,0.0968212,0.0992315,113846793,Apple,0.0995727,0.09331571666666667,0.024894341321942015,0.028319380966737313
1984-12-17,0.101641,0.102529,0.101641,0.101641,148303229,Apple,0.09940055714285713,0.09358699666666667,0.0242816041277214,0.02228434955136944
1984-12-18,0.107676,0.107971,0.107676,0.107676,403291302,Apple,0.10013584285714285,0.09407984666666666,0.05937564565480469,0.031941927889518815
1984-12-19,0.107676,0.107971,0.10346,0.10346,375970256,Apple,0.10056627142857143,0.09424122,-0.03915450053865299,0.03529086010579048
1984-12-20,0.10346,0.105245,0.102846,0.102846,165597727,Apple,0.10108262857142856,0.09444204666666667,-0.005934660738449504,0.034874319157172505
1984-12-21,0.102846,0.10346,0.100447,0.101641,146711672,Apple,0.1019023857142857,0.09473373,-0.01171654707037717,0.031609255796648646
1984-12-24,0.10346,0.103754,0.10346,0.10346,79973927,Apple,0.10285078571428571,0.09526647,0.017896321366377643,0.03180089191429838
1984-12-26,0.103754,0.10495,0.103754,0.103754,79549540,Apple,0.10349685714285714,0.09570892333333333,0.0028416779431663652,0.03115940699032276
1984-12-27,0.104356,0.10495,0.104356,0.104356,116950231,Apple,0.10388471428571429,0.09624123666666667,0.005802185939819182,0.030199342329321775
1984-12-28,0.104356,0.108565,0.103754,0.107971,195783558,Apple,0.10392685714285714,0.09686442333333332,0.03464103645214456,0.023326872162002486
1984-12-31,0.109483,0.110087,0.109483,0.109483,246022565,Apple,0.10478728571428572,0.09753801,0.014003760268961107,0.015587103335712539
1985-01-02,0.109483,0.109483,0.10495,0.10495,207587291,Apple,0.10508785714285715,0.09812041666666667,-0.04140368824383689,0.024290320302044352
1985-01-03,0.106766,0.109483,0.106766,0.106766,197295457,Apple,0.10582000000000001,0.09893487666666666,0.017303477846593696,0.023801237956224523
1985-01-04,0.106766,0.10736,0.105245,0.106766,162547277,Apple,0.10629228571428571,0.09965913333333334,0.0,0.023431352326106696
1985-01-07,0.106766,0.10736,0.106165,0.106165,202388414,Apple,0.10663671428571429,0.10030212000000001,-0.005629132870014875,0.02376220637210055
1985-01-08,0.106165,0.10736,0.105245,0.105245,167109614,Apple,0.1067637142857143,0.10083444000000001,-0.00866575613431908,0.024157665719236932
1985-01-09,0.107971,0.109483,0.107971,0.107971,197428183,Apple,0.10676371428571428,0.10142799,0.025901468003230566,0.02231264131327355
1985-01-10,0.112792,0.113097,0.112792,0.112792,328092007,Apple,0.10723642857142857,0.10210125666666665,0.044650878476627964,0.02780083413391556
1985-01-11,0.112792,0.113732,0.11069,0.111893,242813025,Apple,0.10822828571428571,0.10258356,-0.007970423434286111,0.02049276116989734
1985-01-14,0.114896,0.116099,0.114896,0.114896,320240424,Apple,0.10938971428571428,0.10322720333333332,0.026838140008758282,0.021404543522930787
1985-01-15,0.114896,0.117019,0.112792,0.112792,313768288,Apple,0.11025057142857143,0.10389058666666667,-0.01831221278373485,0.02390752395581458
1985-01-16,0.113732,0.115527,0.113732,0.113732,224855351,Apple,0.11133157142857143,0.10462580333333334,0.008333924391800807,0.02313972329379585
1985-01-17,0.113732,0.115527,0.105553,0.105553,648358923,Apple,0.11137557142857142,0.10502748333333334,-0.07191467660816664,0.03876600456655569
1985-01-18,0.105553,0.110087,0.105245,0.107676,417615048,Apple,0.11133342857142857,0.10534979666666668,0.02011311852813269,0.03820587246877233
1985-01-21,0.110087,0.11069,0.110087,0.110087,385360209,Apple,0.110947,0.10559116333333333,0.02239124781752677,0.034655622398971686
1985-01-22,0.113097,0.113732,0.113097,0.113097,503079724,Apple,0.111119,0.10594342999999999,0.027342011318320925,0.03632958684882413
1985-01-23,0.113097,0.113732,0.111282,0.111282,509790668,Apple,0.11060271428571429,0.10630459666666667,-0.016048171039019565,0.03505896862693593
1985-01-24,0.111282,0.111282,0.109178,0.109178,470188206,Apple,0.11008642857142857,0.10663614666666667,-0.018906921155263268,0.03510009003835938
1985-01-25,0.109178,0.111282,0.106766,0.111282,377110839,Apple,0.10973642857142855,0.10714879000000001,0.019271281760061543,0.03597821087250042
1985-01-28,0.113732,0.114896,0.113732,0.113732,488092828,Apple,0.11090485714285714,0.10771248333333333,0.022016139177944316,0.01956004151115858
1985-01-29,0.113732,0.114627,0.112475,0.112475,264935191,Apple,0.11159042857142856,0.10815393333333333,-0.01105229838567856,0.020626675298316757
1985-01-30,0.112475,0.114627,0.112475,0.112475,583133208,Apple,0.11193157142857144,0.10851506666666667,0.0,0.01944110301586408
1985-01-31,0.112475,0.112792,0.109178,0.109178,327110578,Apple,0.11137171428571428,0.10856513333333333,-0.02931318070682376,0.01952374179859648
1985-02-01,0.109178,0.109483,0.106766,0.107676,163104359,Apple,0.11085657142857143,0.10870566666666666,-0.013757350381945144,0.019323153419821718
1985-02-04,0.110087,0.110401,0.110087,0.110087,258171121,Apple,0.11098642857142858,0.10894703333333333,0.02239124781752677,0.020473952353151817
1985-02-05,0.11069,0.112792,0.11069,0.11069,225041009,Apple,0.11090185714285715,0.10924866666666667,0.0054774859883546245,0.019079640172041036
1985-02-06,0.112792,0.112792,0.112792,0.112792,230239941,Apple,0.11076757142857142,0.10955973333333333,0.01898997199385688,0.018507350823132103
1985-02-07,0.112792,0.114304,0.112475,0.112475,290691240,Apple,0.11076757142857142,0.10985043333333334,-0.002810483012979592,0.018019801057531714
1985-02-08,0.112475,0.112792,0.11069,0.112475,156340362,Apple,0.11076757142857142,0.11012106666666667,0.0,0.018019801057531714
1985-02-11,0.114627,0.115527,0.114627,0.114627,410851025,Apple,0.111546,0.11034293333333335,0.019133140697932927,0.013578589628892752
1985-02-12,0.114627,0.114896,0.111893,0.111893,268224296,Apple,0.11214842857142858,0.11042326666666667,-0.023851274132621447,0.01640055697753258
1985-02-13,0.111893,0.111893,0.106766,0.106766,624088276,Apple,0.11167400000000001,0.1104838,-0.04582056071425389,0.023501205728107794
1985-02-14,0.106766,0.107676,0.103754,0.103754,505440378,Apple,0.11068314285714287,0.1103834,-0.028211228293651525,0.024629187374757996
1985-02-15,0.103754,0.105553,0.102846,0.105245,205597926,Apple,0.109605,0.1103327,0.014370530292808104,0.023804211373251272
1985-02-19,0.10495,0.10495,0.103754,0.103754,177427978,Apple,0.10835914285714286,0.11025233333333334,-0.014166943797805143,0.023650972459884734
1985-02-20,0.103754,0.104356,0.0992315,0.0992315,260478891,Apple,0.10646721428571429,0.11005188333333334,-0.04358868091832602,0.025841021837692837
1985-02-21,0.101049,0.101641,0.101049,0.101049,364988765,Apple,0.10452750000000001,0.10982114999999999,0.018315756589389443,0.025649306919372127
1985-02-22,0.101049,0.10495,0.101049,0.103754,268250794,Apple,0.10336478571428571,0.10951988333333333,0.02676919118447474,0.0302963851098995
1985-02-25,0.103754,0.104356,0.102529,0.102529,116684963,Apple,0.10275949999999999,0.10920774999999999,-0.011806773714748364,0.026092026322414568
1985-02-26,0.102529,0.102846,0.100447,0.100447,223767767,Apple,0.10228707142857142,0.10872611666666666,-0.02030644988247232,0.025096005250957742
1985-02-27,0.100447,0.100447,0.0944014,0.0944014,477907153,Apple,0.10073798571428572,0.10811309666666666,-0.06018696426971437,0.030964572099216214
1985-02-28,0.0944014,0.0944014,0.0928905,0.0928905,377827003,Apple,0.09918605714285714,0.10741838,-0.016005059247002684,0.030964165168149788
1985-03-01,0.0928905,0.0935026,0.0901645,0.0935026,292998923,Apple,0.09836764285714285,0.1070167,0.006589479010232546,0.029062324404030462
1985-03-04,0.0950138,0.0977102,0.0950138,0.0950138,181300733,Apple,0.09750547142857144,0.10659462666666666,0.016162117417055644,0.02874587018873892
1985-03-05,0.0974239,0.0974239,0.0974239,0.0974239,154854941,Apple,0.09660117142857143,0.10617252333333332,0.0253657889696024,0.028463226809289907
1985-03-06,0.0974239,0.0974239,0.092594,0.092594,229258509,Apple,0.0951818857142857,0.10548909000000001,-0.04957613070304101,0.03247058507245556
1985-03-07,0.092594,0.0928905,0.0832408,0.0832408,869155969,Apple,0.09272385714285714,0.10455438333333333,-0.10101302460202599,0.04641840096706618
1985-03-08,0.0832408,0.0832408,0.0778086,0.0808408,560772262,Apple,0.09078662857142858,0.10360981,-0.028832015069533146,0.043963894899588254
1985-03-11,0.083547,0.0841395,0.083547,0.083547,338675585,Apple,0.08945184285714285,0.10268531,0.03347567070093316,0.04863845632014441
1985-03-12,0.0865692,0.0874778,0.0865692,0.0865692,259842262,Apple,0.08846135714285715,0.10177988333333335,0.03617365075945278,0.051899229940935175
1985-03-13,0.0865692,0.0865692,0.0817395,0.0817395,297375673,Apple,0.08656502857142857,0.10075536666666667,-0.0557900500408921,0.05302509711743903
1985-03-14,0.0817395,0.0823322,0.0817395,0.0817395,286102345,Apple,0.0843244,0.09973085000000001,0.0,0.05019723074800499
1985-03-15,0.0817395,0.0868754,0.0811469,0.0850383,214828727,Apple,0.08324501428571429,0.09892619333333334,0.04035747710715132,0.053833437888409635
1985-03-18,0.0859568,0.0868754,0.0859568,0.0859568,147746172,Apple,0.0836330142857143,0.09820221999999999,0.010801015542408532,0.03635770863389722
1985-03-19,0.0859568,0.0868754,0.0826285,0.0826285,203024973,Apple,0.0838884,0.09728693666666666,-0.038720613145207916,0.03805164374399974
1985-03-20,0.083547,0.0850383,0.083547,0.083547,479551726,Apple,0.08388839999999999,0.09638217,0.011116019291164791,0.03602565639478981
1985-03-21,0.0850383,0.0865692,0.0850383,0.0850383,192388363,Apple,0.0836697,0.09545704666666667,0.017849833028115825,0.03359022499676474
1985-03-22,0.0850383,0.0865692,0.083547,0.083547,95172970,Apple,0.08392791428571429,0.09449277999999998,-0.017536804004783746,0.025537619137215754
1985-03-25,0.083547,0.083547,0.0811469,0.0811469,130212881,Apple,0.08384325714285713,0.09344851,-0.028727542580822774,0.028332232282697798
1985-03-26,0.084732,0.084732,0.084732,0.084732,143793915,Apple,0.0837995,0.09245200999999999,0.044180369182310164,0.02927653390027163
1985-03-27,0.084732,0.0853445,0.0823322,0.0823322,131857522,Apple,0.0832817,0.09146665000000001,-0.02832223953169999,0.030544827441477386
1985-03-28,0.0823322,0.083547,0.0823322,0.0823322,153475626,Apple,0.08323937142857143,0.09065219,0.0,0.02685998112440643
1985-03-29,0.0823322,0.083547,0.0823322,0.0832408,103236610,Apple,0.08319562857142858,0.08996841666666665,0.01103577943987899,0.026854360657325382
1985-04-01,0.0832408,0.0850383,0.0811469,0.0811469,135067076,Apple,0.08263971428571427,0.08916514666666667,-0.025154731814206577,0.026951195006498063
1985-04-02,0.0811469,0.0817395,0.0790135,0.0790135,269311798,Apple,0.08199207142857143,0.08834046333333333,-0.02629059150750057,0.027747519721210735
1985-04-03,0.0790135,0.0793099,0.0790135,0.0790135,287349024,Apple,0.0816873,0.08766652999999999,0.0,0.026184245130199894
1985-04-04,0.0790135,0.0793099,0.0775025,0.078411,191672148,Apple,0.0807843,0.08691193000000001,-0.007625279224436454,0.015669098394478213
1985-04-08,0.078411,0.0790135,0.0735913,0.0735913,235332860,Apple,0.0795356,0.08590650666666667,-0.061467141089898036,0.02438969786045833
1985-04-09,0.0735913,0.0742036,0.0735913,0.0735913,312495102,Apple,0.0782869,0.08494191666666667,0.0,0.02438969786045833
1985-04-10,0.0790135,0.0799223,0.0790135,0.0790135,268701764,Apple,0.07768299999999999,0.08422746666666667,0.07367990509747768,0.04138311486643289
1985-04-11,0.0805346,0.0826285,0.0805346,0.0805346,173687985,Apple,0.07759552857142857,0.08376523999999999,0.019251140627867258,0.04148498819383906
1985-04-12,0.0805346,0.0805346,0.0778086,0.078411,85889049,Apple,0.07750945714285715,0.08328259,-0.026368790557102173,0.04149314748533983
1985-04-15,0.0805346,0.0811469,0.0805346,0.0805346,70849187,Apple,0.07772675714285714,0.08285032333333332,0.027082934792312274,0.04277531966516759
1985-04-16,0.0811469,0.0817395,0.0811469,0.0811469,80106593,Apple,0.0781176,0.08238809333333334,0.007602943331189271,0.04250112184745386
1985-04-17,0.0850383,0.0859568,0.0850383,0.0850383,145942449,Apple,0.07975288571428571,0.08197524,0.04795500505872696,0.032673626844802316
1985-04-18,0.0859568,0.0865692,0.0859568,0.0859568,239709525,Apple,0.08151938571428571,0.08175400000000001,0.010801015542408532,0.03174100855735788
1985-04-19,0.0859568,0.0859568,0.0841395,0.084732,113714159,Apple,0.08233631428571428,0.08180370666666666,-0.014249018111423428,0.024948175482768887
1985-04-22,0.084732,0.084732,0.0811469,0.0811469,121486062,Apple,0.0824237857142857,0.08181391,-0.04231105131473356,0.03130606465905797
1985-04-23,0.0832408,0.083547,0.0832408,0.0832408,140080310,Apple,0.08311375714285715,0.08180370333333334,0.02580381998572978,0.029735992371212976
1985-04-24,0.0832408,0.084732,0.0826285,0.0826285,93475317,Apple,0.08341288571428572,0.08167234666666666,-0.00735576784461478,0.029078540014300776
1985-04-25,0.0826285,0.0832408,0.0826285,0.0826285,103767134,Apple,0.08362454285714285,0.08170198000000001,0.0,0.029065060207418766
1985-04-26,0.0826285,0.0850383,0.0823322,0.0823322,141751450,Apple,0.08323795714285713,0.08172173666666666,-0.0035859297941993606,0.0212381359681256
1985-04-29,0.0823322,0.0826285,0.0793099,0.0793099,73660888,Apple,0.0822884,0.08153078999999999,-0.03670860246659258,0.023077253225207157
1985-04-30,0.0799223,0.0805346,0.0799223,0.0799223,112175655,Apple,0.08160129999999999,0.08132964,0.0077216085255433775,0.024066474683149437
1985-05-01,0.0799223,0.0805346,0.078411,0.078411,67904873,Apple,0.08121045714285714,0.08118905666666666,-0.018909615964505577,0.019755273056542608
1985-05-02,0.0775025,0.0775025,0.0723665,0.0723665,390506081,Apple,0.07965698571428571,0.08081637333333333,-0.07708739845174772,0.029253922449963686
1985-05-03,0.0723665,0.0756951,0.0723665,0.0754184,187242371,Apple,0.07862697142857143,0.08049570999999998,0.04217282858781335,0.037488309660013264
1985-05-06,0.0754184,0.076011,0.0742036,0.0742036,66472511,Apple,0.0774234142857143,0.08018426333333334,-0.01610747509891486,0.037096754803349855
1985-05-07,0.0754184,0.0754184,0.0754184,0.0754184,127427791,Apple,0.07643572857142857,0.07999331333333333,0.016371173366251712,0.03881528456318138
1985-05-08,0.0748061,0.0748061,0.0748061,0.0748061,170982366,Apple,0.07579232857142858,0.07966245000000001,-0.00811870843189455,0.037228290010412564
1985-05-09,0.0754184,0.0756951,0.0754184,0.0754184,150478299,Apple,0.07514891428571428,0.07943199,0.008185161370529936,0.03726070927627047
1985-05-10,0.0754184,0.077216,0.0754184,0.076011,161141458,Apple,0.07480605714285714,0.07922128333333335,0.007857498965769594,0.03728512713977703
1985-05-13,0.076011,0.0766036,0.0754184,0.0754184,103289702,Apple,0.07524204285714285,0.07896053666666666,-0.007796240017892142,0.01959008736818693
1985-05-14,0.0754184,0.0756951,0.0742036,0.0742036,144165211,Apple,0.0750685,0.07872909333333333,-0.01610747509891486,0.012955460949114764
1985-05-15,0.0754184,0.0766036,0.0754184,0.0754184,154457047,Apple,0.07524204285714285,0.07860925666666667,0.016371173366251712,0.012979295882416027
1985-05-16,0.0805346,0.0826285,0.0805346,0.0805346,272998837,Apple,0.07597292857142857,0.07865995999999999,0.06783755688267057,0.028046998403058236
1985-05-17,0.0805346,0.0832408,0.0799223,0.0817395,250876713,Apple,0.0769634142857143,0.07877091000000001,0.01496127130450775,0.026931122324186884
1985-05-20,0.0817395,0.083547,0.0805346,0.0805346,233502600,Apple,0.0776943,0.07900235333333332,-0.014740731225417414,0.028939638486195653
1985-05-21,0.0799223,0.0799223,0.0778086,0.0778086,180637572,Apple,0.07795110000000001,0.07914292999999999,-0.03384880535819379,0.03335512912474772
1985-05-22,0.0778086,0.078411,0.0775025,0.0775025,142759378,Apple,0.07824882857142858,0.07909256333333332,-0.003934012435643397,0.033162514818951064
1985-05-23,0.077216,0.077216,0.0742036,0.0742036,283211075,Apple,0.07824882857142856,0.07888153,-0.04256507854585345,0.03715217034452029
1985-05-24,0.0742036,0.0742036,0.0681591,0.0681591,698040940,Apple,0.0772117857142857,0.07853979999999999,-0.08145831199564435,0.04725109122776455
1985-05-28,0.0672506,0.0672506,0.0633391,0.0633391,605069584,Apple,0.07475528571428572,0.07796661666666667,-0.07071689620314825,0.03497917749934638
1985-05-29,0.0642379,0.0648502,0.0642379,0.0642379,291964433,Apple,0.07225505714285714,0.07740298333333333,0.014190286884404824,0.03480307681565319
1985-05-30,0.0660456,0.0672506,0.0660456,0.0660456,372919835,Apple,0.07018519999999999,0.07676989333333334,0.028140708211196186,0.0417033706954035
1985-05-31,0.0660456,0.0678629,0.0654331,0.0654331,437455950,Apple,0.06841727142857143,0.07608577,-0.009273895611516925,0.04208014281662052
1985-06-03,0.0639417,0.0639417,0.0603169,0.0603169,682099232,Apple,0.06596218571428572,0.07527193333333333,-0.07818978468084192,0.045499395497549285
1985-06-04,0.0648502,0.0654331,0.0648502,0.0648502,475944257,Apple,0.06462598571428571,0.07472871,0.0751580402839005,0.061027952497526974
1985-06-05,0.0648502,0.0666382,0.0633391,0.0633391,339153103,Apple,0.06393741428571428,0.07406532,-0.023301393056613606,0.054467823765453074
1985-06-06,0.0639417,0.0639417,0.0639417,0.0639417,321142352,Apple,0.0640235,0.07344242666666667,0.00951387057915265,0.04732413794927349
1985-06-07,0.0639417,0.0639417,0.0615318,0.0615318,562761697,Apple,0.06363691428571429,0.07273920333333334,-0.03768901984151196,0.04918118778095306
1985-06-10,0.0615318,0.0621442,0.060633,0.060633,374352206,Apple,0.06286368571428572,0.07201589666666666,-0.01460708121654164,0.04697133302659185
1985-06-11,0.060633,0.0621442,0.060633,0.060633,356102701,Apple,0.062177957142857135,0.07139333333333334,0.0,0.04716505058990396
1985-06-12,0.060633,0.0609195,0.0594183,0.0594183,293662066,Apple,0.06204958571428571,0.07070986666666666,-0.02003364504477756,0.037193677399595226
1985-06-13,0.0594183,0.0597045,0.0557933,0.0557933,449418931,Apple,0.06075574285714286,0.06995594333333334,-0.061008140589683735,0.02344628048016704
1985-06-14,0.0557933,0.0594183,0.0554972,0.0554972,669844504,Apple,0.05963547142857143,0.06939363333333333,-0.0053070888440009956,0.024130643698198104
1985-06-17,0.0557933,0.056396,0.0557933,0.0557933,279868906,Apple,0.058471414285714285,0.06873946333333333,0.005335404308685954,0.02336316018909641
