Date,Open,High,Low,Close,Volume,Asset_Name,MA_7,MA_30,Daily_Return,Volatility_7
2000-04-19,6300.0,6460.0,5860.0,6000.0,60615000,Samsung,6391.428571428572,6347.666666666667,-0.0066225165562914245,0.0690859881155693
2000-04-20,5960.0,6160.0,5920.0,6020.0,37335000,Samsung,6237.142857142857,6361.0,0.0033333333333334103,0.06992044286673645
2000-04-21,6060.0,6180.0,5970.0,6050.0,26425000,Samsung,6114.285714285715,6378.0,0.004983388704318914,0.07052352468315133
2000-04-24,5970.0,6030.0,5760.0,5800.0,27830000,Samsung,5955.714285714285,6398.666666666667,-0.04132231404958675,0.07062928524843612
2000-04-25,5620.0,5760.0,5520.0,5640.0,34900000,Samsung,5867.142857142857,6413.0,-0.02758620689655178,0.06351842680076351
2000-04-26,5820.0,5860.0,5600.0,5600.0,39290000,Samsung,5878.571428571428,6419.666666666667,-0.007092198581560294,0.043620080472803344
2000-04-27,5520.0,5700.0,5400.0,5400.0,54110000,Samsung,5787.142857142857,6419.666666666667,-0.0357142857142857,0.018907316646577067
2000-04-28,5500.0,6100.0,5460.0,6000.0,75530000,Samsung,5787.142857142857,6437.0,0.11111111111111116,0.05190932474948711
2000-05-01,6000.0,6000.0,6000.0,6000.0,0,Samsung,5784.285714285715,6448.333333333333,0.0,0.05190073074850888
2000-05-02,6200.0,6530.0,6120.0,6280.0,72335000,Samsung,5817.142857142857,6461.666666666667,0.046666666666666634,0.05479459741709372
2000-05-03,6240.0,6260.0,6090.0,6180.0,26585000,Samsung,5871.428571428572,6461.0,-0.015923566878980888,0.05185603392299336
2000-05-04,6220.0,6360.0,6140.0,6180.0,26100000,Samsung,5948.571428571428,6460.333333333333,0.0,0.04949971901178315
2000-05-05,6180.0,6180.0,6180.0,6180.0,0,Samsung,6031.428571428572,6439.666666666667,0.0,0.04906312870177896
2000-05-08,6400.0,6700.0,6300.0,6560.0,52695000,Samsung,6197.142857142857,6431.666666666667,0.06148867313915862,0.04591835077404252
2000-05-09,6560.0,6560.0,6560.0,6560.0,0,Samsung,6277.142857142857,6416.0,0.0,0.028858712826937475
2000-05-10,6320.0,6390.0,6270.0,6350.0,27620000,Samsung,6327.142857142857,6372.333333333333,-0.03201219512195119,0.03346370802293976
2000-05-11,6350.0,6350.0,6350.0,6350.0,0,Samsung,6337.142857142857,6349.0,0.0,0.0289624968509385
2000-05-12,6420.0,6440.0,6160.0,6160.0,47170000,Samsung,6334.285714285715,6331.0,-0.0299212598425197,0.030824479151994846
2000-05-15,6290.0,6530.0,6220.0,6440.0,47120000,Samsung,6371.428571428572,6309.0,0.045454545454545414,0.0353025584382189
2000-05-16,6510.0,6800.0,6510.0,6800.0,39620000,Samsung,6460.0,6309.0,0.05590062111801242,0.03965941181686333
2000-05-17,7000.0,7340.0,6920.0,6920.0,76235000,Samsung,6511.428571428572,6313.0,0.01764705882352935,0.03405195233683722
2000-05-18,6740.0,7000.0,6680.0,6800.0,36580000,Samsung,6545.714285714285,6317.0,-0.017341040462427793,0.03534995893249399
2000-05-19,6740.0,6900.0,6600.0,6900.0,41450000,Samsung,6624.285714285715,6307.0,0.014705882352941124,0.031217293106177102
2000-05-22,6720.0,6830.0,6620.0,6670.0,36385000,Samsung,6670.0,6286.0,-0.033333333333333326,0.03564358448555206
2000-05-23,6500.0,6700.0,6350.0,6380.0,41290000,Samsung,6701.428571428572,6262.0,-0.04347826086956519,0.03829129452479186
2000-05-24,6160.0,6370.0,5920.0,6200.0,72150000,Samsung,6667.142857142857,6238.333333333333,-0.028213166144200663,0.03555392813751476
2000-05-25,6330.0,6380.0,5930.0,6000.0,85965000,Samsung,6552.857142857143,6208.0,-0.032258064516129004,0.02425795145590668
2000-05-26,5900.0,5990.0,5600.0,5600.0,67100000,Samsung,6364.285714285715,6186.0,-0.06666666666666665,0.024841864871380258
2000-05-29,5260.0,5680.0,5240.0,5460.0,67130000,Samsung,6172.857142857143,6184.0,-0.025000000000000022,0.02438084636373901
2000-05-30,5460.0,5460.0,5460.0,5460.0,0,Samsung,5967.142857142857,6164.666666666667,0.0,0.020079894994884336
2000-05-31,6000.0,6290.0,5960.0,6160.0,83935000,Samsung,5894.285714285715,6170.0,0.1282051282051282,0.06401008493875558
2000-06-01,6200.0,6410.0,6120.0,6300.0,50230000,Samsung,5882.857142857143,6179.333333333333,0.022727272727272707,0.06305934524356803
2000-06-02,6690.0,6900.0,6510.0,6620.0,84385000,Samsung,5942.857142857143,6198.333333333333,0.050793650793650835,0.0642629820513867
2000-06-05,6920.0,6980.0,6680.0,6740.0,48010000,Samsung,6048.571428571428,6229.666666666667,0.01812688821752273,0.061351064430217005
2000-06-06,6740.0,6740.0,6740.0,6740.0,0,Samsung,6211.428571428572,6266.333333333333,0.0,0.05010440809025061
2000-06-07,6600.0,6980.0,6510.0,6800.0,53365000,Samsung,6402.857142857143,6306.333333333333,0.008902077151335286,0.04558025654061395
2000-06-08,6660.0,6960.0,6530.0,6530.0,58550000,Samsung,6555.714285714285,6344.0,-0.039705882352941146,0.05230011681183538
2000-06-09,6600.0,7040.0,6530.0,7020.0,63860000,Samsung,6678.571428571428,6378.0,0.07503828483920372,0.03668319859022783
2000-06-12,7200.0,7280.0,7030.0,7190.0,49515000,Samsung,6805.714285714285,6417.666666666667,0.024216524216524205,0.036709941117269974
2000-06-13,7060.0,7100.0,6870.0,7060.0,42495000,Samsung,6868.571428571428,6443.666666666667,-0.018080667593880384,0.036189813981577564
2000-06-14,7230.0,7640.0,7090.0,7640.0,63020000,Samsung,6997.142857142857,6492.333333333333,0.0821529745042493,0.04553403817924673
2000-06-15,7560.0,7560.0,7000.0,7000.0,61225000,Samsung,7034.285714285715,6519.666666666667,-0.08376963350785338,0.060037212650314226
2000-06-16,6900.0,6960.0,6710.0,6740.0,66455000,Samsung,7025.714285714285,6538.333333333333,-0.037142857142857144,0.062270456132119366
2000-06-19,6600.0,6950.0,6550.0,6700.0,53560000,Samsung,7050.0,6543.0,-0.005934718100890191,0.05991001344209236
2000-06-20,6940.0,7180.0,6830.0,7140.0,59790000,Samsung,7067.142857142857,6562.333333333333,0.06567164179104479,0.05816982624600726
2000-06-21,7300.0,7380.0,7070.0,7080.0,37585000,Samsung,7051.428571428572,6586.666666666667,-0.008403361344537785,0.0575720348082624
2000-06-22,7240.0,7270.0,6960.0,7040.0,33635000,Samsung,7048.571428571428,6609.666666666667,-0.005649717514124242,0.05713977931882486
2000-06-23,6980.0,7010.0,6860.0,7000.0,29215000,Samsung,6957.142857142857,6637.666666666667,-0.005681818181818232,0.04461788291757002
2000-06-26,7100.0,7360.0,6990.0,7210.0,39980000,Samsung,6987.142857142857,6663.333333333333,0.030000000000000027,0.0331867183960822
2000-06-27,7320.0,7440.0,7190.0,7310.0,45535000,Samsung,7068.571428571428,6680.333333333333,0.01386962552011095,0.02759906027651354
2000-06-28,7220.0,7540.0,7220.0,7520.0,47295000,Samsung,7185.714285714285,6700.333333333333,0.028727770177838563,0.026950704678107385
2000-06-29,7600.0,7740.0,7380.0,7490.0,61120000,Samsung,7235.714285714285,6723.333333333333,-0.003989361702127714,0.016966432199227777
2000-06-30,7440.0,7540.0,7290.0,7380.0,35250000,Samsung,7278.571428571428,6739.333333333333,-0.014686248331108098,0.018047722773199836
2000-07-03,7440.0,7550.0,7420.0,7500.0,25975000,Samsung,7344.285714285715,6767.0,0.016260162601626105,0.01756703498093817
2000-07-04,7600.0,7620.0,7350.0,7350.0,32810000,Samsung,7394.285714285715,6799.333333333333,-0.020000000000000018,0.020223329056326407
2000-07-05,7390.0,7520.0,7350.0,7430.0,24895000,Samsung,7425.714285714285,6840.333333333333,0.010884353741496655,0.017768139294155057
2000-07-06,7240.0,7350.0,7180.0,7300.0,60340000,Samsung,7424.285714285715,6883.666666666667,-0.01749663526244949,0.018911491710611395
2000-07-07,7340.0,7460.0,7230.0,7360.0,40580000,Samsung,7401.428571428572,6942.333333333333,0.008219178082191858,0.014867714089914226
2000-07-10,7440.0,7630.0,7410.0,7600.0,42505000,Samsung,7417.142857142857,7013.666666666667,0.032608695652173836,0.019999777490806777
2000-07-11,7580.0,7740.0,7450.0,7450.0,34945000,Samsung,7427.142857142857,7080.0,-0.019736842105263164,0.02078839521691101
2000-07-12,7520.0,7660.0,7460.0,7640.0,40140000,Samsung,7447.142857142857,7129.333333333333,0.025503355704697972,0.022129944872881266
2000-07-13,7700.0,7880.0,7570.0,7760.0,48805000,Samsung,7505.714285714285,7178.0,0.015706806282722585,0.019996311142410964
2000-07-14,7780.0,7840.0,7540.0,7550.0,30425000,Samsung,7522.857142857143,7209.0,-0.027061855670103108,0.02384342719363595
2000-07-17,7550.0,7550.0,7550.0,7550.0,0,Samsung,7558.571428571428,7236.0,0.0,0.02225792833345576
2000-07-18,7550.0,7620.0,7440.0,7460.0,19605000,Samsung,7572.857142857143,7260.0,-0.01192052980132452,0.02306464352688333
2000-07-19,7550.0,7620.0,7440.0,7460.0,19605000,Samsung,7552.857142857143,7282.0,0.0,0.018785258295882488
2000-07-20,7060.0,7110.0,6840.0,6900.0,40315000,Samsung,7474.285714285715,7294.333333333333,-0.07506702412868638,0.033288360127819126
2000-07-21,6960.0,7050.0,6760.0,6920.0,48395000,Samsung,7371.428571428572,7291.0,0.0028985507246377384,0.03017515477774225
2000-07-24,6640.0,6740.0,6360.0,6380.0,49015000,Samsung,7174.285714285715,7264.0,-0.0780346820809249,0.03534187848430972
2000-07-25,6310.0,6400.0,6120.0,6280.0,56735000,Samsung,6992.857142857143,7238.0,-0.01567398119122254,0.035601129604274806
2000-07-26,6400.0,6580.0,6360.0,6550.0,54745000,Samsung,6850.0,7201.666666666667,0.04299363057324834,0.04353748959779202
2000-07-27,6220.0,6360.0,6100.0,6230.0,43540000,Samsung,6674.285714285715,7176.0,-0.04885496183206106,0.04472203318743593
2000-07-28,5800.0,5910.0,5710.0,5730.0,83035000,Samsung,6427.142857142857,7142.333333333333,-0.0802568218298555,0.047580285047423586
2000-07-31,5730.0,5910.0,5550.0,5900.0,46615000,Samsung,6284.285714285715,7115.666666666667,0.029668411867364686,0.04966923102556519
2000-08-01,5960.0,6270.0,5870.0,6220.0,53120000,Samsung,6184.285714285715,7085.0,0.05423728813559325,0.057036525935423854
2000-08-02,6100.0,6170.0,5930.0,6070.0,37190000,Samsung,6140.0,7051.333333333333,-0.024115755627009627,0.0501224038048477
2000-08-03,6180.0,6180.0,5970.0,6030.0,27815000,Samsung,6104.285714285715,7017.666666666667,-0.00658978583196046,0.04994749051844401
2000-08-04,5930.0,6010.0,5850.0,5920.0,23605000,Samsung,6014.285714285715,6981.666666666667,-0.018242122719734688,0.04535271859203726
2000-08-07,5740.0,5770.0,5580.0,5580.0,28765000,Samsung,5921.428571428572,6927.333333333333,-0.057432432432432456,0.046568297386355394
2000-08-08,5660.0,5750.0,5570.0,5580.0,33475000,Samsung,5900.0,6869.666666666667,0.0,0.0365285172644824
2000-08-09,5680.0,6040.0,5680.0,6000.0,39570000,Samsung,5914.285714285715,6819.0,0.07526881720430101,0.0461644358003581
2000-08-10,6000.0,6160.0,5860.0,6160.0,40830000,Samsung,5905.714285714285,6774.666666666667,0.026666666666666616,0.04209104844351249
2000-08-11,6000.0,6070.0,5880.0,5960.0,33840000,Samsung,5890.0,6727.333333333333,-0.03246753246753242,0.0429766190705017
2000-08-14,6060.0,6160.0,6000.0,6020.0,23730000,Samsung,5888.571428571428,6678.0,0.010067114093959662,0.04312988844645835
2000-08-15,6020.0,6020.0,6020.0,6020.0,0,Samsung,5902.857142857143,6633.666666666667,0.0,0.042349120841336685
2000-08-16,6500.0,6530.0,6330.0,6420.0,51915000,Samsung,6022.857142857143,6600.0,0.06644518272425248,0.03851977139700561
2000-08-17,6480.0,6560.0,6340.0,6440.0,36345000,Samsung,6145.714285714285,6571.333333333333,0.0031152647975076775,0.03825576586102722
2000-08-18,6500.0,6520.0,6200.0,6200.0,21370000,Samsung,6174.285714285715,6532.666666666667,-0.037267080745341574,0.03532977359779746
2000-08-21,6200.0,6340.0,6190.0,6270.0,20950000,Samsung,6190.0,6488.333333333333,0.011290322580645107,0.034235354289002054
2000-08-22,6260.0,6470.0,6240.0,6460.0,27710000,Samsung,6261.428571428572,6455.333333333333,0.030303030303030276,0.03150053436167924
2000-08-23,6450.0,6450.0,6160.0,6190.0,27905000,Samsung,6285.714285714285,6407.0,-0.04179566563467496,0.03754776023508188
2000-08-24,6260.0,6300.0,6100.0,6220.0,31700000,Samsung,6314.285714285715,6355.666666666667,0.004846526655896577,0.03749378144326644
2000-08-25,6180.0,6400.0,6110.0,6400.0,21960000,Samsung,6311.428571428572,6317.333333333333,0.02893890675241151,0.0290174252820864
2000-08-28,6340.0,6380.0,6260.0,6330.0,17630000,Samsung,6295.714285714285,6276.666666666667,-0.010937500000000044,0.02924464349803022
2000-08-29,6320.0,6380.0,6160.0,6220.0,16765000,Samsung,6298.571428571428,6235.333333333333,-0.017377567140600347,0.02604872344651365
2000-08-30,6140.0,6190.0,6020.0,6030.0,23735000,Samsung,6264.285714285715,6187.666666666667,-0.030546623794212246,0.027957601430703347
2000-08-31,5900.0,5900.0,5380.0,5470.0,114120000,Samsung,6122.857142857143,6140.0,-0.09286898839137647,0.038604560143326146
2000-09-01,5540.0,5600.0,5420.0,5540.0,49955000,Samsung,6030.0,6094.0,0.01279707495429605,0.03963294080852419
2000-09-04,5440.0,5550.0,5310.0,5340.0,28625000,Samsung,5904.285714285715,6059.333333333333,-0.03610108303249093,0.03923163696640176
2000-09-05,5260.0,5340.0,5030.0,5150.0,79765000,Samsung,5725.714285714285,6021.666666666667,-0.035580524344569264,0.03259707102865794
2000-09-06,5200.0,5280.0,5090.0,5150.0,53120000,Samsung,5557.142857142857,5975.0,0.0,0.03390395263239894
2000-09-07,4940.0,4980.0,4760.0,4790.0,83905000,Samsung,5352.857142857143,5927.0,-0.06990291262135917,0.03672093737068868
2000-09-08,4900.0,4930.0,4790.0,4880.0,57170000,Samsung,5188.571428571428,5898.666666666667,0.018789144050104456,0.04226468160630397
2000-09-11,4880.0,4880.0,4880.0,4880.0,0,Samsung,5104.285714285715,5864.666666666667,0.0,0.03225925740923359
2000-09-12,4880.0,4880.0,4880.0,4880.0,0,Samsung,5010.0,5820.0,0.0,0.03069910534471949
2000-09-13,4880.0,4880.0,4880.0,4880.0,0,Samsung,4944.285714285715,5780.333333333333,0.0,0.030087989794166103
2000-09-14,4600.0,4710.0,4440.0,4710.0,106130000,Samsung,4881.428571428572,5736.333333333333,-0.0348360655737705,0.029993503325386046
2000-09-15,4500.0,4620.0,4300.0,4350.0,82695000,Samsung,4767.142857142857,5684.0,-0.07643312101910826,0.03770086961717435
2000-09-18,4010.0,4120.0,3700.0,3970.0,146305000,Samsung,4650.0,5630.333333333333,-0.08735632183908049,0.041672478218131984
2000-09-19,3990.0,4370.0,3900.0,4160.0,100525000,Samsung,4547.142857142857,5583.0,0.04785894206549113,0.04783645097171357
2000-09-20,4600.0,4660.0,4460.0,4600.0,103410000,Samsung,4507.142857142857,5536.333333333333,0.10576923076923084,0.06816042042256468
2000-09-21,4590.0,4660.0,4320.0,4400.0,65445000,Samsung,4438.571428571428,5477.666666666667,-0.04347826086956519,0.0694458928693994
2000-09-22,3840.0,4050.0,3780.0,3800.0,103265000,Samsung,4284.285714285715,5405.666666666667,-0.13636363636363635,0.08309422152514788
2000-09-25,3880.0,4110.0,3840.0,4090.0,65985000,Samsung,4195.714285714285,5341.333333333333,0.07631578947368411,0.09256876258805119
2000-09-26,3900.0,4040.0,3900.0,4000.0,58430000,Samsung,4145.714285714285,5274.0,-0.022004889975550168,0.08888268212745817
2000-09-27,4000.0,4100.0,3960.0,4030.0,69795000,Samsung,4154.285714285715,5194.333333333333,0.007500000000000062,0.0817990945478486
2000-09-28,4100.0,4190.0,4030.0,4060.0,52470000,Samsung,4140.0,5115.0,0.007444168734491274,0.07967558766074975
2000-09-29,4120.0,4120.0,3940.0,4040.0,57535000,Samsung,4060.0,5043.0,-0.0049261083743842304,0.06458001578270041
2000-10-02,3840.0,3880.0,3760.0,3810.0,41120000,Samsung,3975.714285714286,4961.0,-0.05693069306930698,0.06570690314606742
2000-10-03,3810.0,3810.0,3810.0,3810.0,0,Samsung,3977.1428571428573,4872.666666666667,0.0,0.04016119959607475
2000-10-04,3700.0,3950.0,3590.0,3890.0,82635000,Samsung,3948.5714285714284,4796.0,0.0209973753280841,0.025736136438291386
2000-10-05,4020.0,4080.0,3940.0,3940.0,62745000,Samsung,3940.0,4720.0,0.01285347043701801,0.025686457460684296
2000-10-06,3800.0,3900.0,3760.0,3900.0,54935000,Samsung,3921.4285714285716,4636.666666666667,-0.010152284263959421,0.025479375556457375
2000-10-09,3820.0,3840.0,3680.0,3690.0,63195000,Samsung,3868.5714285714284,4548.666666666667,-0.05384615384615388,0.03072645612507302
2000-10-10,3700.0,3810.0,3590.0,3660.0,62145000,Samsung,3814.285714285714,4463.333333333333,-0.008130081300813052,0.030607278773197244
2000-10-11,3450.0,3460.0,3210.0,3220.0,103605000,Samsung,3730.0,4369.666666666667,-0.1202185792349727,0.04922475745631427
2000-10-12,3140.0,3280.0,3140.0,3140.0,79535000,Samsung,3634.285714285714,4292.0,-0.024844720496894457,0.04820521458967565
2000-10-13,3000.0,3090.0,2830.0,3030.0,115295000,Samsung,3511.4285714285716,4208.333333333333,-0.035031847133757954,0.04348437038208455
2000-10-16,3030.0,3030.0,3030.0,3030.0,0,Samsung,3381.4285714285716,4131.333333333333,0.0,0.0413873199314227
2000-10-17,2980.0,3080.0,2730.0,2740.0,65300000,Samsung,3215.714285714286,4051.0,-0.09570957095709576,0.044950715833706356
2000-10-18,2540.0,2760.0,2420.0,2730.0,164215000,Samsung,3078.5714285714284,3970.3333333333335,-0.0036496350364964014,0.0478221790912581
2000-10-19,2730.0,3050.0,2690.0,2900.0,137720000,Samsung,2970.0,3907.3333333333335,0.06227106227106227,0.061386691598818266
